Bridge_ID,State_Code,Year_Built,Daily_Traffic_Count,Material_Type,Design_Code,Deck_Condition,Superstructure_Condition,Substructure_Condition,Decade_Built,Average_Condition_Score,Maintenance_Urgency,Infrastructure_Generation
000000019500230,13,1960,1080,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019700210,13,1960,30,Steel,Stringer/Multi-beam or Girder,7.0,7.0,3.0,1960,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000021750050,13,1960,8330,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002150430,13,1960,1360,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028750390,13,1960,110,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029150660,13,1960,4380,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005100660,13,1960,8220,Steel Continuous,Stringer/Multi-beam or Girder,5.0,5.0,5.0,1960,5.0,Routine Monitoring,2. 1960 - 1970s Era
000000031900350,13,1960,350,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002150460,13,1960,490,Steel,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010300010,13,1960,5020,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027550510,13,1960,110,Wood or Timber,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019550490,13,1960,490,Steel,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004550430,13,1960,600,Steel Continuous,Stringer/Multi-beam or Girder,7.0,6.0,6.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000024150460,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027550470,13,1960,160,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000022150030,13,1960,170,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000022150190,13,1960,1590,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004550380,13,1960,400,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029350190,13,1960,490,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019100220,13,1960,5590,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000021350080,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000022100240,13,1960,1240,Concrete,Tee Beam,6.0,7.0,5.0,1960,6.0,Routine Monitoring,2. 1960 - 1970s Era
000000016950360,13,1960,90,Concrete,Slab,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750230,13,1960,20,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002150070,13,1960,3690,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019550370,13,1960,490,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750220,13,1960,70,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000023300500,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000022150010,13,1960,2210,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019550360,13,1960,490,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001100400,13,1960,990,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000022150200,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002150270,13,1960,1768,Concrete,Slab,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000011950730,13,1960,280,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000015900120,13,1960,1150,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750200,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028750330,13,1960,230,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000024350140,13,1960,620,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003100720,13,1960,920,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003100730,13,1960,920,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000015750450,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750020,13,1960,600,Steel,Stringer/Multi-beam or Girder,7.0,7.0,2.0,1960,5.33,Routine Monitoring,2. 1960 - 1970s Era
000000015300730,13,1960,8680,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007750800,13,1960,490,Concrete,Tee Beam,7.0,7.0,6.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005751030,13,1960,1930,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000022950110,13,1960,490,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000024750010,13,1960,1270,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014500290,13,1960,2780,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007150760,13,1960,1030,Concrete,Tee Beam,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029750760,13,1960,490,Steel,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007150750,13,1960,1030,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000017150160,13,1960,490,Concrete,Slab,7.0,7.0,3.0,1960,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000012300400,13,1960,320,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000020500550,13,1960,11780,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028500410,13,1960,2490,Concrete,Tee Beam,7.0,7.0,6.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029350180,13,1960,490,Concrete,Tee Beam,7.0,7.0,6.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007152290,13,1960,1030,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006701250,13,1960,13730,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006701590,13,1960,18940,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000013700320,13,1960,5690,Steel Continuous,Stringer/Multi-beam or Girder,7.0,6.0,6.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029950820,13,1960,360,Concrete,Channel Beam,7.0,7.0,6.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750130,13,1960,600,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900520,13,1960,17300,Steel Continuous,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900510,13,1960,17300,Steel Continuous,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029900630,13,1960,3480,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000022950120,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012151160,13,1960,380,Prestressed Concrete,Channel Beam,6.0,6.0,6.0,1960,6.0,Routine Monitoring,2. 1960 - 1970s Era
000000012150910,13,1960,600,Prestressed Concrete,Channel Beam,6.0,6.0,7.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000009100310,13,1960,940,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003100710,13,1960,920,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000026350040,13,1960,490,Concrete,Slab,7.0,7.0,6.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000017550520,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002150030,13,1960,1310,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010950070,13,1960,490,Steel,Stringer/Multi-beam or Girder,7.0,6.0,6.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019350350,13,1960,600,Concrete,Slab,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000017150090,13,1960,110,Prestressed Concrete,Channel Beam,6.0,6.0,6.0,1960,6.0,Routine Monitoring,2. 1960 - 1970s Era
000000006751550,13,1960,1930,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000024950010,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750030,13,1960,10,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006701390,13,1960,9840,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012150530,13,1960,1920,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029100220,13,1960,930,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000020500570,13,1960,11780,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000020500580,13,1960,8790,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000015150350,13,1960,2640,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000018350040,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000018350030,13,1960,490,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000011100420,13,1960,2080,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027550610,13,1960,140,Steel,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750210,13,1960,90,Steel,Stringer/Multi-beam or Girder,7.0,7.0,5.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010550300,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000031750090,13,1960,20,Steel,Stringer/Multi-beam or Girder,7.0,6.0,6.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004950560,13,1960,490,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000021750440,13,1960,550,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000011150270,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014950350,13,1960,104,Steel,Stringer/Multi-beam or Girder,7.0,5.0,5.0,1960,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000004950580,13,1960,490,Prestressed Concrete,Channel Beam,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027550500,13,1960,280,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002950030,13,1960,490,Steel Continuous,Stringer/Multi-beam or Girder,7.0,6.0,6.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000016950290,13,1960,3700,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002900490,13,1960,1570,Concrete,Tee Beam,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010300020,13,1960,4900,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000023750260,13,1960,490,Steel,Stringer/Multi-beam or Girder,6.0,6.0,7.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012300270,13,1960,8480,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004950570,13,1960,490,Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000017150080,13,1960,490,Prestressed Concrete,Channel Beam,7.0,7.0,2.0,1960,5.33,Routine Monitoring,2. 1960 - 1970s Era
000000018350050,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000021750470,13,1960,2770,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000020500530,13,1960,11780,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028500400,13,1960,2490,Concrete,Tee Beam,7.0,7.0,6.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028500420,13,1960,2490,Concrete,Tee Beam,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019750010,13,1960,70,Steel,Stringer/Multi-beam or Girder,7.0,7.0,3.0,1960,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000007750680,13,1960,490,Steel,Stringer/Multi-beam or Girder,6.0,5.0,5.0,1960,5.33,Routine Monitoring,2. 1960 - 1970s Era
000000014150370,13,1960,40,Steel Continuous,Stringer/Multi-beam or Girder,6.0,6.0,5.0,1960,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000031750230,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000030750010,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006701260,13,1960,13730,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000015350010,13,1960,2490,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000009100290,13,1960,960,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000021700490,13,1960,8190,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000020500590,13,1960,11130,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000025500370,13,1960,280,Steel Continuous,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029700440,13,1960,4120,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006701370,13,1960,10770,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000030550360,13,1960,480,Concrete,Slab,6.0,6.0,5.0,1960,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000003100950,13,1960,520,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014150380,13,1960,600,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019350270,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000025150050,13,1960,490,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000300120,13,1960,650,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000031900340,13,1960,350,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000009300480,13,1960,660,Steel Continuous,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007500230,13,1960,34110,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027100500,13,1960,250,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008950160,13,1960,3980,Concrete,Slab,6.0,6.0,7.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000032150810,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000016350280,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008902060,13,1960,22670,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008100280,13,1960,41890,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1960,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008901870,13,1960,3150,Steel,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010750550,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007500290,13,1960,2150,Steel,Stringer/Multi-beam or Girder,6.0,8.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008100300,13,1960,41890,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1960,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008100320,13,1960,41890,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1960,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008550130,13,1960,490,Steel,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008100340,13,1960,41890,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1960,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000031750070,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000025500140,13,1960,8170,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001750100,13,1960,1570,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007350140,13,1960,11080,Steel,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028350110,13,1960,490,Steel,Stringer/Multi-beam or Girder,7.0,6.0,2.0,1960,5.0,Routine Monitoring,2. 1960 - 1970s Era
000000018500400,13,1960,37290,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008100270,13,1960,41370,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000025700080,13,1960,5070,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000026350650,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007500300,13,1960,2550,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027150160,13,1960,110,Concrete,Tee Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
5220006P0000000,13,1960,4626,Concrete,Arch - Deck,7.0,6.0,6.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004700290,13,1960,80370,Steel,Stringer/Multi-beam or Girder,7.0,7.0,6.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003700180,13,1960,500,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000017350110,13,1960,490,Prestressed Concrete,Channel Beam,7.0,7.0,5.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027550850,13,1960,10,Wood or Timber,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000013500400,13,1960,78840,Steel,Stringer/Multi-beam or Girder,6.0,7.0,6.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008901830,13,1960,3150,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019350220,13,1960,110,Prestressed Concrete,Channel Beam,7.0,7.0,8.0,1960,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028350140,13,1960,20,Steel,Stringer/Multi-beam or Girder,7.0,6.0,2.0,1960,5.0,Routine Monitoring,2. 1960 - 1970s Era
000000028350100,13,1960,10,Steel,Stringer/Multi-beam or Girder,7.0,6.0,2.0,1960,5.0,Routine Monitoring,2. 1960 - 1970s Era
000000026350270,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000018700100,13,1960,6110,Steel Continuous,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000030950010,13,1960,600,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012550100,13,1960,60,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000013350320,13,1960,104,Steel,Stringer/Multi-beam or Girder,6.0,6.0,6.0,1960,6.0,Routine Monitoring,2. 1960 - 1970s Era
000000030950070,13,1960,600,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000350030,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008902560,13,1960,14110,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019900540,13,1960,1300,Concrete,Tee Beam,6.0,7.0,7.0,1960,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000016100220,13,1960,570,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028350220,13,1960,490,Concrete,Culvert,7.0,7.0,7.0,1960,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000017500930,13,1960,560,Prestressed Concrete,Channel Beam,6.0,6.0,7.0,1960,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
